T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Appliances,lights
23.2,40.16333333,22.26,39.7,21.6,43.0,19.1,45.56,19.13333333,54.42333333,3.463333333,64.56666667,19.0,39.73,19.7,46.1,17.0,44.06333333,2.45,749.55,81.0,7.5,31.5,-0.6,46.92068727,46.92068727,40,0
23.26,40.09,22.39,39.66333333,21.56666667,43.0,19.03333333,45.3,19.0,55.0,2.96,70.66666667,18.92666667,39.93,19.7,46.65666667,17.0,44.745,2.1,749.5666667,84.66666667,7.333333333,28.66666667,-0.3,35.79166419,35.79166419,50,0
23.39,40.06,22.46333333,39.66333333,21.5,43.06,19.0,45.13333333,19.0,55.33333333,2.5,74.86666667,18.89,40.23,19.7,46.93,17.1,45.32666667,1.75,749.5833332999999,88.33333333,7.166666667,25.83333333,0.0,8.154273918,8.154273918,50,0
23.39,40.0,22.6,39.66333333,21.46333333,43.0,18.92666667,44.93333333,18.89,55.62666667,2.133333333,78.36666667,18.815,40.3975,19.7,47.26666667,17.1,45.52666667,1.4,749.6,92.0,7.0,23.0,0.3,23.80940092,23.80940092,50,0
23.5,40.0,22.66666667,39.66333333,21.39,43.06,18.89,44.76,18.89,55.76,1.9333333330000002,80.49333333,18.79,40.56,19.7,47.52666667,17.1,45.62666667,1.3,749.55,92.33333333,7.333333333,27.83333333,0.25,34.51283615,34.51283615,40,0
23.56666667,39.93333333,22.7,39.59,21.39,43.145,18.82333333,44.62666667,18.79,55.79,1.79,83.46666667,18.7,40.73,19.7,47.76666667,17.1,45.76,1.2,749.5,92.66666667,7.666666667,32.66666667,0.2,23.04475898,23.04475898,30,0
23.6,39.79,22.7,39.59,21.39,43.16333333,18.79,44.46666667,18.79,55.86333333,1.73,85.19333333,18.7,40.79,19.7,48.02666667,17.1,45.82666667,1.1,749.45,93.0,8.0,37.5,0.15,47.75733692,47.75733692,30,0
23.6,39.73,22.73,39.5,21.32333333,43.09,18.79,44.32666667,18.79,55.82666667,1.5666666669999998,87.33333333,18.66666667,40.9,19.7,48.39,17.1,45.9,1.0,749.4,93.33333333,8.333333332999999,42.33333333,0.1,35.62700612,35.62700612,40,0
23.6,39.66333333,22.79,39.5,21.26,43.06,18.76,44.26,18.73,55.82666667,1.5,88.6,18.6,40.9,19.7,48.72333333,17.1,45.93333333,0.9,749.35,93.66666667,8.666666667000001,47.16666667,0.05,19.85739666,19.85739666,40,0
23.66666667,39.66333333,22.79,39.46666667,21.2,43.06,18.7,44.2,18.745,55.79,1.39,89.46666667,18.6,41.26666667,19.7,48.82666667,17.1,46.0,0.8,749.3,94.0,9.0,52.0,0.0,5.886030605,5.886030605,50,0
23.7,39.59,22.79,39.4,21.2,43.2,18.7,44.09,18.7,55.79,1.39,90.645,18.6,41.52666667,19.7,48.9,17.1,46.09,0.667,749.2833333,95.0,9.166666667000001,49.0,0.0,12.00581365,12.00581365,60,0
23.7,39.56,22.79,39.4,21.2,43.26,18.7,44.0225,18.63333333,55.73,1.39,91.8,18.6,41.65666667,19.66666667,48.93,17.1,46.16333333,0.5329999999999999,749.2666667000001,96.0,9.333333332999999,46.0,0.0,43.18152833,43.18152833,50,0
23.7,39.43333333,22.79,39.32666667,21.2,43.29,18.7,43.93333333,18.7,55.7,1.133333333,92.99333333,18.6,41.86333333,19.6,48.79,17.1,46.32666667,0.4,749.25,97.0,9.5,43.0,0.0,21.79882008,21.79882008,60,0
23.79,39.26,22.79,39.29,21.2,43.36333333,18.66666667,43.86333333,18.63333333,55.62666667,0.8666666670000001,94.26666667,18.6,41.9,19.56666667,48.79,17.1,46.4,0.267,749.2333332999999,98.0,9.666666667000001,40.0,0.0,24.8934026,24.8934026,50,0
23.79,39.2,22.79,39.23,21.2,43.29,18.6,43.73,18.66666667,55.56,0.666666667,94.53,18.6,41.9,19.5,48.79,17.13333333,46.5,0.133,749.2166667,99.0,9.833333332999999,37.0,0.0,34.59638361,34.59638361,50,0
23.79,39.16333333,22.79,39.2,21.2,43.29,18.6,43.7,18.6,55.43333333,0.6,94.65666667,18.6,42.0,19.5,48.93333333,17.2,46.56,0.0,749.2,100.0,10.0,34.0,0.0,38.01566409,38.01566409,50,0
23.73,39.09,22.79,39.2,21.2,43.29,18.6,43.7,18.6,55.36333333,0.5,94.65666667,18.6,42.0,19.5,49.2175,17.2,46.73,0.0667,749.2333332999999,99.83333333,10.0,38.66666667,0.0333,7.770061132,7.770061132,50,0
23.7,39.09,22.79,39.12666667,21.2,43.29,18.56666667,43.56,18.6,55.29,0.5,94.59,18.56666667,42.09,19.5,49.36333333,17.2,46.86333333,0.133,749.2666667000001,99.66666667,10.0,43.33333333,0.0667,42.47285465,42.47285465,50,0
23.7,39.03,22.79,39.12666667,21.2,43.29,18.5,43.5,18.6,55.29,0.533333333,94.59,18.5,42.16333333,19.5,49.4,17.2,47.0,0.2,749.3,99.5,10.0,48.0,0.1,47.34089095,47.34089095,50,0
23.7,39.09,22.7,39.09,21.2,43.36333333,18.5,43.5,18.6,55.29,0.6,94.53,18.5,42.23,19.5,49.4,17.2,47.06,0.267,749.3333332999999,99.33333333,10.0,52.66666667,0.133,29.42095952,29.42095952,60,0
23.63333333,39.03,22.7,39.09,21.2,43.4,18.5,43.43333333,18.6,55.16333333,0.6333333329999999,94.53,18.5,42.36333333,19.39,49.4,17.2,47.2,0.33299999999999996,749.3666667,99.16666667,10.0,57.33333333,0.16699999999999998,25.11254076,25.11254076,50,0
23.6,39.09,22.6,39.0,21.2,43.46666667,18.5,43.4,18.5,55.09,0.833333333,94.62333333,18.5,42.4,19.39,49.4,17.2,47.36333333,0.55,749.5166667000001,97.83333333,10.16666667,55.5,0.2,0.091842911,0.091842911,50,0
23.5,39.09,22.6,39.0,21.2,43.4,18.5,43.4,18.5,55.03,0.9,94.69,18.5,42.4,19.39,49.46666667,17.2,47.4,0.7,749.6333333,96.66666667,10.33333333,49.0,0.2,43.87890311,43.87890311,50,0
23.42666667,39.09,22.5,39.09,21.2,43.4,18.5,43.4,18.5,55.0,1.033333333,94.62333333,18.5,42.4,19.39,49.53,17.2,47.4,0.85,749.75,95.5,10.5,42.5,0.2,6.705566891,6.705566891,40,0
23.39,39.23,22.42666667,39.03,21.2,43.4,18.46333333,43.26,18.5,55.0,1.166666667,94.69,18.5,42.4,19.39,49.59,17.2,47.5,1.0,749.8666667,94.33333333,10.66666667,36.0,0.2,1.137061208,1.137061208,50,0
23.32333333,39.36333333,22.39,39.0,21.2,43.4,18.39,43.2,18.5,54.9,1.29,94.8,18.5,42.32666667,19.39,49.59,17.26,47.56,1.15,749.9833332999999,93.16666667,10.83333333,29.5,0.2,46.956835299999995,46.956835299999995,40,0
23.29,39.5,22.32333333,39.06,21.23,43.43333333,18.39,43.12666667,18.5,54.82666667,1.323333333,94.69,18.5,42.46666667,19.39,49.59,17.23,47.53,1.3,750.1,92.0,11.0,23.0,0.2,14.64743614,14.64743614,30,0
23.23,39.43333333,22.26,39.06,21.29,43.5,18.39,43.2,18.46333333,54.76,1.39,94.69,18.5,42.5,19.39,49.59,17.29,47.66333333,1.53,750.2166667,90.5,10.83333333,23.33333333,0.16699999999999998,8.216328721,8.216328721,40,0
23.2,39.5,22.2,39.06,21.26,43.56,18.39,43.09,18.39,54.6725,1.39,94.76333333,18.5,42.5,19.39,49.59,17.29,47.7,1.77,750.3333332999999,89.0,10.66666667,23.66666667,0.133,19.95512779,19.95512779,30,0
23.13333333,39.43333333,22.16666667,39.09,21.2,43.5,18.39,43.09,18.39,54.59,1.463333333,94.83,18.5,42.5,19.39,49.56,17.29,47.7,2.0,750.45,87.5,10.5,24.0,0.1,22.9787706,22.9787706,60,0
23.1,39.45,22.1,39.09,21.23,43.53,18.39,43.09,18.39,54.56,1.6333333330000002,94.9,18.5,42.43333333,19.39,49.5,17.29,47.7,2.23,750.5666667,86.0,10.33333333,24.33333333,0.0667,21.70154243,21.70154243,50,0
23.0,39.4,22.0,39.09,21.29,43.59,18.32333333,43.06,18.39,54.5,1.8333333330000001,95.02666667,18.5,42.62666667,19.35666667,49.46666667,17.29,47.7,2.47,750.6833333,84.5,10.16666667,24.66666667,0.0333,25.85049132,25.85049132,50,0
22.92666667,39.4,21.92666667,39.09,21.29,43.59,18.39,43.0,18.35666667,54.5,1.9333333330000002,95.06333333,18.5,42.76,19.29,49.4,17.29,47.7,2.7,750.8,83.0,10.0,25.0,0.0,42.31228763,42.31228763,40,0
22.89,39.43333333,21.89,39.12666667,21.29,43.59,18.39,43.0,18.35666667,54.5,2.0,95.19,18.5,42.76,19.29,49.29,17.29,47.7,2.75,750.8833333,81.83333333,10.0,27.5,-0.15,2.75821432,2.75821432,50,0
22.82333333,39.5,21.82333333,39.12666667,21.29,43.62666667,18.32333333,43.0,18.29,54.4,2.0,95.36666667,18.5,42.62666667,19.29,49.23,17.29,47.7,2.8,750.9666667,80.66666667,10.0,30.0,-0.3,27.70885306,27.70885306,60,0
22.79,39.53,21.76,39.09,21.29,43.7,18.32333333,42.9,18.29,54.4,1.9333333330000002,95.56,18.5,42.56,19.29,49.2,17.29,47.7,2.85,751.05,79.5,10.0,32.5,-0.45,34.41376188,34.41376188,50,0
22.73,39.59,21.7,39.09,21.29,43.7,18.32333333,42.9,18.29,54.29,1.9,95.76,18.5,42.43333333,19.29,49.29,17.29,47.59,2.9,751.1333333,78.33333333,10.0,35.0,-0.6,32.90287768,32.90287768,50,0
22.66666667,39.56,21.7,39.2,21.29,43.62666667,18.29,42.86333333,18.29,54.29,1.9,95.9,18.46333333,42.33333333,19.29,49.29,17.29,47.59,2.95,751.2166667,77.16666667,10.0,37.5,-0.75,33.16713626,33.16713626,50,0
22.6,39.5,21.625,39.145,21.29,43.59,18.29,42.79,18.29,54.26,1.9,96.0,18.46333333,42.2,19.29,49.26,17.29,47.59,3.0,751.3,76.0,10.0,40.0,-0.9,23.61171013,23.61171013,50,0
22.56666667,39.5,21.53333333,39.2,21.29,43.59,18.29,42.79,18.29,54.2,2.0266666669999998,96.2,18.39,42.12666667,19.29,49.2,17.32333333,47.59,3.03,751.3833333,75.33333333,10.0,40.0,-0.983,48.47640831,48.47640831,40,0
22.5,39.5,21.5,39.2,21.29,43.59,18.29,42.73,18.26,54.16333333,2.266666667,96.33333333,18.39,42.2,19.29,49.2,17.32333333,47.59,3.07,751.4666667,74.66666667,10.0,40.0,-1.07,20.10985314,20.10985314,50,0
22.39,39.4,21.42666667,39.2,21.29,43.53,18.23,42.62666667,18.2,54.09,2.475,96.3475,18.39,42.2,19.29,49.12666667,17.32333333,47.62666667,3.1,751.55,74.0,10.0,40.0,-1.15,42.47760519,42.47760519,50,0
22.39,39.4,21.39,39.2,21.29,43.5,18.23,42.56666667,18.2,54.0,2.5,95.85666667,18.39,42.29,19.26,49.06,17.39,47.7,3.13,751.6333333,73.33333333,10.0,40.0,-1.23,37.83224537,37.83224537,50,0
22.35666667,39.86333333,21.32333333,39.2,21.29,43.5,18.2,42.5,18.2,54.0,2.4,95.16666667,18.39,42.29,19.2,48.93333333,17.39,47.7,3.17,751.7166667,72.66666667,10.0,40.0,-1.32,26.63006097,26.63006097,60,0
22.29,39.79,21.29,39.29,21.29,43.5,18.2,42.5,18.2,53.96666667,2.4,94.42666667,18.39,42.32666667,19.2,48.79,17.39,47.7,3.2,751.8,72.0,10.0,40.0,-1.4,43.70748304,43.70748304,50,0
22.2,39.7,21.29,39.29,21.29,43.59,18.2,42.4,18.2,53.9,2.4,93.86333333,18.39,42.52666667,19.2,48.79,17.39,47.7,3.2,751.8833333,72.66666667,9.833333332999999,40.0,-1.27,23.35575578,23.35575578,40,0
22.2,39.7,21.2,39.23,21.29,43.59,18.2,42.4,18.16666667,53.9,2.4,93.92333333,18.5,42.76,19.2,48.7,17.39,47.7,3.2,751.9666667,73.33333333,9.666666667000001,40.0,-1.13,0.40642276899999996,0.40642276899999996,50,0
22.16666667,39.7,21.2,39.29,21.29,43.59,18.2,42.4,18.1,53.9,2.4,93.16333333,18.5,42.62666667,19.2,48.76,17.39,47.7,3.2,752.05,74.0,9.5,40.0,-1.0,36.38835023,36.38835023,50,0
22.1,39.7,21.1,39.4,21.29,43.59,18.2,42.4,18.1,53.9,2.4666666669999997,92.69,18.39,42.4,19.1,48.82666667,17.39,47.7,3.2,752.1333333,74.66666667,9.333333332999999,40.0,-0.867,35.82947394,35.82947394,50,0
22.06666667,39.66333333,21.1,39.4,21.29,43.59,18.13333333,42.32666667,18.1,53.79,2.5,92.56333333,18.39,42.52666667,19.1,48.9,17.39,47.7,3.2,752.2166667,75.33333333,9.166666667000001,40.0,-0.733,9.371318552,9.371318552,30,0
22.0,39.6175,21.0,39.32666667,21.29,43.66333333,18.13333333,42.29,18.1,53.79,2.5,92.56333333,18.42666667,42.96666667,19.13333333,49.03,17.39,47.7,3.2,752.3,76.0,9.0,40.0,-0.6,32.30336384,32.30336384,70,10
21.92666667,39.9,21.0,39.4,21.26,43.56,18.13333333,42.29,18.1,53.89,2.5,91.83333333,18.5,43.43333333,19.13333333,49.22333333,17.42666667,47.7,3.2,752.3833333,76.33333333,8.833333332999999,40.0,-0.55,27.09896399,27.09896399,50,10
21.89,40.22333333,20.96333333,39.4,21.2,43.5,18.1,42.29,18.1,54.36333333,2.433333333,90.02666667,18.5,43.16333333,19.16666667,49.16333333,17.42666667,47.56666667,3.2,752.4666667,76.66666667,8.666666667000001,40.0,-0.5,16.76603799,16.76603799,50,10
21.89,40.29666667,20.89,39.46666667,21.2,43.5,18.1,42.29,18.0,54.8,2.4,88.46666667,18.5,42.89,19.1,49.03,17.46333333,47.4,3.2,752.55,77.0,8.5,40.0,-0.45,31.89543616,31.89543616,50,10
21.85666667,40.36333333,20.89,39.5,21.2,43.5,18.1,42.29,18.0,55.13333333,2.4,88.53333333,18.46333333,42.63333333,19.1,48.69,17.46333333,47.2,3.2,752.6333333,77.33333333,8.333333332999999,40.0,-0.4,41.46005319,41.46005319,50,0
21.79,40.09666667,20.82333333,39.02666667,21.13333333,42.33333333,18.1,42.29,18.0,55.46333333,2.4,87.43333333,18.39,42.43333333,19.06666667,48.43,17.39,46.93,3.2,752.7166667,77.66666667,8.166666667000001,40.0,-0.35,35.44875992,35.44875992,40,10
21.63333333,36.66666667,20.29666667,35.69666667,20.66666667,38.39333333,18.1,42.29,18.0,55.72333333,2.4,86.22666667,18.39,42.16333333,19.0,48.23,17.39,46.73,3.2,752.8,78.0,8.0,40.0,-0.3,17.42751754,17.42751754,50,10
21.36,34.4,19.63,33.29,19.59333333,35.79,18.1,42.29,18.0,55.93333333,2.4,87.0,18.39,42.03,19.0,48.06,17.39,46.45,3.2,752.8666667,78.33333333,8.333333332999999,40.0,-0.25,6.416393747000001,6.416393747000001,50,10
21.06666667,33.43333333,19.15,32.95,19.32666667,36.53,18.1,42.4,17.92666667,56.06,2.433333333,86.99,18.29,41.76,19.0,47.93333333,17.39,46.26,3.2,752.9333333,78.66666667,8.666666667000001,40.0,-0.2,19.40392444,19.40392444,150,10
21.0,33.56,19.32333333,33.53,19.66333333,37.09,18.1,42.32666667,17.89,56.13333333,2.5,85.39666667,18.29,41.36666667,18.92666667,47.72333333,17.39,46.12666667,3.2,753.0,79.0,9.0,40.0,-0.15,46.40887742,46.40887742,390,20
20.89,33.86,19.53,33.99,19.93,37.22333333,18.26333333,42.46666667,17.89,55.8,2.53,85.56666667,18.245,40.295,18.92666667,47.39,17.29,45.72333333,3.2,753.0666667,79.33333333,9.333333332999999,40.0,-0.1,40.21953857,40.21953857,390,10
20.89,34.19333333,19.66,34.618,20.05,37.395,18.65666667,42.32666667,17.89,55.4,2.59,85.16666667,18.16666667,39.49,18.89,46.93,17.29,45.39,3.2,753.1333333,79.66666667,9.666666667000001,40.0,-0.05,37.93484035,37.93484035,380,10
20.79,34.66666667,19.7,34.76666667,20.1,37.65666667,19.3,42.2,17.89,55.0,2.56,85.13333333,18.1,39.15666667,18.89,46.65666667,17.29,44.9,3.2,753.2,80.0,10.0,40.0,0.0,47.86249445,47.86249445,400,10
20.79,35.19333333,19.7,35.1,20.1,37.93,19.69333333,41.92666667,17.89,54.63333333,2.5,85.13333333,18.1,38.79666667,18.85666667,46.06333333,17.29,44.5,3.2,753.2833333,80.33333333,9.833333332999999,40.0,0.05,49.69569393,49.69569393,370,10
20.76,35.92666667,19.79,35.46333333,20.2,38.26666667,20.06666667,41.36333333,17.82333333,54.3,2.59,85.19333333,18.1,38.53,18.79,45.65666667,17.29,44.2,3.2,753.3666667,80.66666667,9.666666667000001,40.0,0.1,30.32204973,30.32204973,310,10
20.76,36.4,19.85666667,35.79666667,20.2,38.52666667,20.32666667,41.15666667,17.85666667,53.9,2.59,85.0,18.06666667,38.19333333,18.79,45.33333333,17.29,44.12666667,3.2,753.45,81.0,9.5,40.0,0.15,1.468858274,1.468858274,40,10
20.79,36.69333333,19.92666667,36.39,20.2,38.66333333,20.5,40.8,17.84,53.57,2.7,84.62666667,18.0,37.93333333,18.73,45.06666667,17.29,44.06,3.2,753.5333333,81.33333333,9.333333332999999,40.0,0.2,16.82226789,16.82226789,50,0
20.79,37.02666667,20.0,36.72333333,20.2,38.72333333,20.35666667,40.59,17.79,53.32666667,2.76,84.36666667,18.0,37.76,18.7,44.83333333,17.29,43.93333333,3.2,753.6166667,81.66666667,9.166666667000001,40.0,0.25,13.88290434,13.88290434,70,10
20.89,37.36,20.03333333,37.06666667,20.2,38.96333333,20.29,40.46333333,17.79,53.06,2.73,83.06,18.0,37.62666667,18.7,44.62666667,17.29,43.72333333,3.2,753.7,82.0,9.0,40.0,0.3,5.859877507,5.859877507,60,10
20.89,37.63333333,20.1,37.33333333,20.26,39.22333333,20.2,40.36333333,17.79,53.0,2.863333333,82.33333333,17.96333333,37.46666667,18.7,44.46666667,17.29,43.59,3.32,753.8,82.0,8.833333332999999,38.16666667,0.433,2.16091295,2.16091295,90,10
20.89,37.8,20.2,37.5,20.32333333,39.29,20.13333333,40.29,17.79,52.9,3.03,80.75666667,17.96333333,37.4,18.63333333,44.19333333,17.29,43.4,3.43,753.9,82.0,8.666666667000001,36.33333333,0.5670000000000001,18.51548929,18.51548929,60,10
20.89,38.06666667,20.2,37.63333333,20.32333333,39.36333333,20.1,40.09,17.79,52.82666667,3.09,79.96333333,17.89,37.2,18.6,43.96666667,17.29,43.32666667,3.55,754.0,82.0,8.5,34.5,0.7,16.84391544,16.84391544,60,20
20.89,38.2,20.29,38.12666667,20.39,39.5,20.10308642,40.10987654,17.79,52.76,3.126666667,80.43333333,17.89,37.12666667,18.6,43.82666667,17.29,43.16333333,3.67,754.1,82.0,8.333333332999999,32.66666667,0.833,8.682627672999999,8.682627672999999,100,0
20.92666667,38.29,20.29,38.06666667,20.39,39.5,20.10617284,40.12975309,17.79,52.62666667,3.2,79.36666667,17.89,37.06,18.6,43.66333333,17.29,43.03,3.78,754.2,82.0,8.166666667000001,30.83333333,0.9670000000000001,31.08866398,31.08866398,380,10
21.0,38.36333333,20.29,38.09,20.39,39.7,20.10925926,40.14962963,17.73,52.59,3.395,79.69,17.89,37.0,18.55,43.645,17.26,42.86333333,3.9,754.3,82.0,8.0,29.0,1.1,19.89218137,19.89218137,390,10
21.0,38.43333333,20.35666667,38.09,20.39,39.7,20.11234568,40.16950617,17.79,52.59,3.656666667,78.99,17.89,36.96666667,18.53333333,43.53,17.26,42.79,3.87,754.3666667,83.0,8.166666667000001,27.66666667,1.22,47.78378843,47.78378843,130,10
21.0,38.56,20.39,38.23,20.5,39.79,20.115432100000003,40.18938272,17.73,52.5,3.79,78.65666667,17.89,36.9,18.5,43.46666667,17.29,42.7,3.83,754.4333333,84.0,8.333333332999999,26.33333333,1.33,32.66747216,32.66747216,60,0
20.96333333,38.59,20.39,38.36333333,20.5,39.86333333,20.11851852,40.20925926,17.73,52.5,3.933333333,78.1,17.89,36.86333333,18.5,43.4,17.29,42.66333333,3.8,754.5,85.0,8.5,25.0,1.45,16.43718584,16.43718584,60,10
20.89,38.59,20.39,38.35,20.5,39.9,20.12160494,40.229135799999995,17.73,52.4,4.0,79.16666667,17.89,36.86333333,18.5,43.29,17.29,42.53,3.77,754.5666667,86.0,8.666666667000001,23.66666667,1.57,9.857335675,9.857335675,50,10
20.89,38.52666667,20.29,38.06666667,20.5,39.82666667,20.12469136,40.24901235,17.73,52.32666667,4.03,78.7,17.79,36.79,18.5,43.23,17.29,42.46666667,3.73,754.6333333,87.0,8.833333332999999,22.33333333,1.68,5.767116242,5.767116242,60,10
20.89,38.4,20.29,38.15,20.39,39.7,20.12777778,40.26888889,17.7,52.18166667,4.09,77.89333333,17.79,36.79,18.48,43.21272727,17.29,42.4,3.7,754.7,88.0,9.0,21.0,1.8,49.79827394,49.79827394,60,10
20.89,38.5,20.35111111,37.99833333,20.5,39.79,20.130864199999998,40.28876543,17.7,52.08722222,4.226666667,77.65666667,17.79,36.728125,18.43,43.13,17.29,42.29,3.73,754.75,87.83333333,8.833333332999999,27.66666667,1.82,18.96383626,18.96383626,240,0
20.89,38.89333333,20.445,37.95,20.5,39.86333333,20.13395062,40.30864198,17.72,51.99333333,4.366666667,75.92333333,17.79,36.7,18.49388889,43.19388889,17.29,42.29,3.77,754.8,87.66666667,8.666666667000001,34.33333333,1.83,28.09940464,28.09940464,80,10
21.0,39.79,20.58333333,37.97777778,20.53333333,40.0,20.13703704,40.32851852,17.735,51.92222222,4.59,75.02333333,17.79,36.7,18.42055556,43.12055556,17.26,42.16333333,3.8,754.85,87.5,8.5,41.0,1.85,36.63590088,36.63590088,80,0
21.0,39.99,20.625,38.0,20.6,40.06,20.14012346,40.34839506,17.7075,51.8725,4.59,74.95666667,17.79,36.7,18.39,43.09,17.26,42.09,3.83,754.9,87.33333333,8.333333332999999,47.66666667,1.87,43.54027765,43.54027765,400,0
21.1,39.52666667,20.710625,38.0675,20.6,40.09,20.14320988,40.3682716,17.728125,51.78,4.59,73.36,17.7675,36.651875,18.39,43.09,17.29,42.09,3.87,754.95,87.16666667,8.166666667000001,54.33333333,1.88,28.60851298,28.60851298,400,0
21.2,39.16333333,20.85875,38.039375,20.5,40.12666667,20.14938272,40.40802469,17.78,51.68777778,4.623333333,74.0,17.79,36.54764706,18.39,43.10428571,17.29,41.96666667,3.95,755.0,86.83333333,8.0,55.66666667,1.93,45.31576306,45.31576306,170,0
21.2,39.03,20.89,38.075,20.5,40.2,20.15246914,40.42790123,17.7,51.59,4.763333333,73.79333333,17.79,36.57875,18.39,43.19823529,17.29,42.23333333,4.0,755.0,86.66666667,8.0,50.33333333,1.97,38.53268158,38.53268158,210,0
21.29,38.995,20.93277778,38.015,20.5,40.29,20.15555556,40.44777778,17.7,51.57875,4.76,72.53,17.76882353,36.5,18.39,43.09,17.32333333,43.23333333,4.05,755.0,86.5,8.0,45.0,2.0,19.12523117,19.12523117,190,0
21.32333333,38.76,21.03888889,38.0,20.5,40.29,20.15864198,40.46765432,17.745,51.535,4.975,71.77,17.79,36.5,18.39,43.09,17.39,44.49333333,4.1,755.0,86.33333333,8.0,39.66666667,2.03,4.702294443,4.702294443,70,0
21.39,38.7,21.08888889,38.05,20.53333333,40.2,20.161728399999998,40.48753086,17.89666667,50.67055556,4.933333333,71.76333333,17.79,36.5,18.39,43.084375,17.5,46.16666667,4.15,755.0,86.16666667,8.0,34.33333333,2.07,2.482679195,2.482679195,80,0
21.42666667,38.79,21.11111111,38.02,20.6,40.2,20.16481481,40.50740741,18.33111111,48.53166667,5.03,70.95666667,17.79,36.5,18.39,42.98222222,17.56666667,46.56,4.2,755.0,86.0,8.0,29.0,2.1,41.05811591,41.05811591,60,10
21.5,38.79,21.17222222,38.01,20.6,40.2,20.16790123,40.52728395,18.57666667,47.36444444,5.03,70.89666667,17.79,36.47777778,18.39,42.9,17.6,46.5,4.25,755.05,85.66666667,8.0,30.83333333,2.08,41.46621522,41.46621522,70,0
21.5,38.82666667,21.2,37.95,20.6,40.2,20.17098765,40.54716049,18.76,46.575,5.123333333,70.19333333,17.79,36.45,18.36222222,42.9,17.66666667,46.5,4.3,755.1,85.33333333,8.0,32.66666667,2.07,32.73664379,32.73664379,60,0
21.5,39.02666667,21.275,37.94444444,20.6,40.29,20.17407407,40.56703704,18.87944444,46.125,5.263333333,69.52666667,17.77,36.4,18.32888889,42.82777778,17.65,46.245,4.35,755.15,85.0,8.0,34.5,2.05,6.641390652,6.641390652,70,0
21.6,39.06,21.29,37.845,20.6,40.29,20.17716049,40.58691358,18.98777778,45.61444444,5.366666667,68.76666667,17.79,36.36944444,18.35666667,42.71,17.7,45.93,4.4,755.2,84.66666667,8.0,36.33333333,2.03,17.09049506,17.09049506,60,0
21.66666667,38.93333333,21.29,37.66277778,20.53333333,40.29,20.18024691,40.60679012,19.1,45.14333333,5.3,67.89333333,17.79,36.29,18.34555556,42.69388889,17.63333333,45.53,4.45,755.25,84.33333333,8.0,38.16666667,2.02,36.56857895,36.56857895,60,0
21.73,38.69333333,21.29,37.51,20.6,40.23,20.18333333,40.62666667,19.225,44.54166667,5.3,67.96,17.775,36.29,18.32333333,42.62666667,17.6,45.02666667,4.5,755.3,84.0,8.0,40.0,2.0,45.364570799999996,45.364570799999996,60,0
21.79,38.36,21.35722222,37.44444444,20.65,40.045,20.18641975,40.64654321,19.29555556,44.04055556,5.366666667,68.29333333,17.785,36.29,18.31777778,42.59,17.6,44.69333333,4.03,755.45,86.0,7.833333333,36.83333333,1.85,34.80984997,34.80984997,60,0
21.82333333,38.29,21.48777778,37.48888889,20.73,39.93,20.18950617,40.66641975,19.37888889,43.64222222,5.263333333,71.26666667,17.79,36.29,18.29,42.59,17.5,44.22333333,3.57,755.6,88.0,7.666666667,33.66666667,1.7,12.07896111,12.07896111,60,0
21.96333333,38.29,21.56111111,37.41055556,20.85666667,39.79,20.19259259,40.6862963,19.54833333,43.39833333,5.063333333,74.26666667,17.78,36.29,18.29,42.61444444,17.5,43.89,3.1,755.75,90.0,7.5,30.5,1.55,32.20536143,32.20536143,50,10
22.03333333,38.12666667,21.65,37.35722222,20.92666667,39.79,20.19567901,40.70617284,19.66666667,43.19444444,4.69,78.42333333,17.75,36.33888889,18.29,42.63277778,17.5,43.63333333,2.63,755.9,92.0,7.333333333,27.33333333,1.4,14.03751068,14.03751068,50,0
22.16666667,38.2,21.715,37.30833333,21.0,39.79,20.19876543,40.72604938,19.78055556,42.91111111,4.69,78.69666667,17.72,36.38166667,18.29,42.66333333,17.5,43.36,2.17,756.05,94.0,7.166666667,24.16666667,1.25,47.88182604,47.88182604,60,0
22.2,38.09,21.79,37.29,21.03333333,39.82666667,20.20185185,40.74592593,19.87888889,42.78944444,4.5,80.82333333,17.76,36.4,18.29,42.7,17.5,43.13333333,1.7,756.2,96.0,7.0,21.0,1.1,7.919797837000001,7.919797837000001,50,0
22.26,38.09,21.83,37.29,21.1,39.82666667,20.20493827,40.76580247,19.95722222,42.58777778,4.433333333,80.82333333,17.745,36.4,18.29,42.7,17.5,42.93333333,1.78,756.2666667000001,95.66666667,7.0,27.66666667,1.13,20.91694959,20.91694959,50,0
